"","doi","ps","reporting","p_value"
"5693","10.1016/j.jasrep.2017.04.003","p = 151), ","exact",151
"5694","10.1016/j.jasrep.2017.02.030","p = 0.940)","exact",0.94
"5695","10.1016/j.jasrep.2017.02.030","p = 0.00).","exact",0
"5696","10.1016/j.jasrep.2017.02.030","p = 0.03, ","exact",0.03
"5697","10.1016/j.jasrep.2017.02.030","p = 0.04, ","exact",0.04
"5698","10.1016/j.jasrep.2017.02.030","p = 0.05).","exact",0.05
"5699","10.1016/j.jasrep.2017.04.001","p = 0.8634","exact",0.8634
"5700","10.1016/j.jasrep.2017.04.001","p = 0.0001","exact",1e-04
"5701","10.1016/j.jasrep.2017.04.001","p = 0.0001","exact",1e-04
"5702","10.1016/j.jasrep.2017.04.001","p = 0.2741","exact",0.2741
"5703","10.1016/j.jasrep.2017.04.001","p = 0.0007","exact",7e-04
"5704","10.1016/j.jasrep.2017.04.001","p = 0.0004","exact",4e-04
"5705","10.1016/j.jasrep.2017.03.047","p = 2.06 ±","exact",2.06
"5706","10.1016/j.jasrep.2017.03.047","p = 2.25 ±","exact",2.25
"5707","10.1016/j.jasrep.2017.03.047","p = 2.03 ±","exact",2.03
"5708","10.1016/j.jasrep.2017.03.047","p = 2.1. m","exact",2.1
"5709","10.1016/j.jasrep.2017.03.047","p = 2.03 ±","exact",2.03
"5710","10.1016/j.jasrep.2017.03.055","p = π 3 a ","exact",3
"5711","10.1016/j.jasrep.2017.03.055","p = 0.489)","exact",0.489
"5712","10.1016/j.jasrep.2017.03.055","p = .000),","exact",0
"5713","10.1016/j.jasrep.2017.03.055","p = 0.264)","exact",0.264
"5714","10.1016/j.jasrep.2017.03.055","p = 0.651;","exact",0.651
"5715","10.1016/j.jasrep.2017.03.055","p = 0.716)","exact",0.716
"5716","10.1016/j.jasrep.2017.03.055","p < 0.00) ","inequ",0
"5717","10.1016/j.jasrep.2017.03.055","p < 0.01);","inequ",0.005
"5718","10.1016/j.jasrep.2017.03.055","p < 0.00) ","inequ",0
"5719","10.1016/j.jasrep.2017.03.055","p = 0.21),","exact",0.21
"5720","10.1016/j.jasrep.2017.03.055","p < 0.00).","inequ",0
"5721","10.1016/j.jasrep.2017.03.055","p = 0.945)","exact",0.945
"5722","10.1016/j.jasrep.2017.03.055","p < 0.000)","inequ",0
"5723","10.1016/j.jasrep.2017.03.055","p = 0.125)","exact",0.125
"5724","10.1016/j.jasrep.2017.03.055","p < 0.000)","inequ",0
"5725","10.1016/j.jasrep.2017.03.055","p = 0.160)","exact",0.16
"5726","10.1016/j.jasrep.2017.03.055","p = 0.243)","exact",0.243
"5727","10.1016/j.jasrep.2017.03.055","p = 0.031)","exact",0.031
"5728","10.1016/j.jasrep.2017.03.055","p < 0.004)","inequ",0.004
"5729","10.1016/j.jasrep.2017.03.055","p < 0.006)","inequ",0.006
"5730","10.1016/j.jasrep.2017.03.055","p < 0.001)","inequ",5e-04
"5731","10.1016/j.jasrep.2017.03.055","p = 0.000)","exact",0
"5732","10.1016/j.jasrep.2017.03.055","p = 0.213)","exact",0.213
"5733","10.1016/j.jasrep.2017.03.042","p = 0.05 l","exact",0.05
"5734","10.1016/j.jasrep.2017.03.042","p < 0.0001","inequ",5e-05
"5735","10.1016/j.jasrep.2017.03.054","p = 0.996)","exact",0.996
"5736","10.1016/j.jasrep.2017.03.029","p > 0.05).","inequ",0.05
"5737","10.1016/j.jasrep.2017.03.029","p < 0.05) ","inequ",0.025
"5738","10.1016/j.jasrep.2017.03.029","p > 0.05).","inequ",0.05
"5739","10.1016/j.jasrep.2017.03.006","p = 0.009,","exact",0.009
"5740","10.1016/j.jasrep.2017.03.006","p = 0.047,","exact",0.047
"5741","10.1016/j.jasrep.2017.03.006","p = 0.028,","exact",0.028
"5742","10.1016/j.jasrep.2017.03.006","p = 0.009,","exact",0.009
"5743","10.1016/j.jasrep.2017.03.032","p < 0.001;","inequ",5e-04
"5744","10.1016/j.jasrep.2017.03.032","p < 0.001;","inequ",5e-04
"5745","10.1016/j.jasrep.2017.03.032","p < 0.05) ","inequ",0.025
"5746","10.1016/j.jasrep.2017.03.032","p = 0.668)","exact",0.668
"5747","10.1016/j.jasrep.2017.03.025","p = 8.6881","exact",8.6881
"5748","10.1016/j.jasrep.2017.03.017","p = 1364),","exact",1364
"5749","10.1016/j.jasrep.2017.03.027","p = 0.000 ","exact",0
"5750","10.1016/j.jasrep.2017.03.027","p = 0.001 ","exact",0.001
"5751","10.1016/j.jasrep.2017.03.027","p = 0.159 ","exact",0.159
"5752","10.1016/j.jasrep.2017.03.027","p = 0.743 ","exact",0.743
"5753","10.1016/j.jasrep.2017.03.027","p = 0.000,","exact",0
"5754","10.1016/j.jasrep.2017.03.027","p = 0.032 ","exact",0.032
"5755","10.1016/j.jasrep.2017.03.027","p = 0.361 ","exact",0.361
"5756","10.1016/j.jasrep.2017.03.027","p = 0.953 ","exact",0.953
"5757","10.1016/j.jasrep.2017.03.027","p = 0.000 ","exact",0
"5758","10.1016/j.jasrep.2017.03.027","p = 0.002 ","exact",0.002
"5759","10.1016/j.jasrep.2017.03.027","p = 0.000 ","exact",0
"5760","10.1016/j.jasrep.2017.03.027","p = 0.008 ","exact",0.008
"5761","10.1016/j.jasrep.2017.03.027","p = 0.568,","exact",0.568
"5762","10.1016/j.jasrep.2017.03.027","p = 0.0.64","exact",0
"5763","10.1016/j.jasrep.2017.03.027","p = 0.568 ","exact",0.568
"5764","10.1016/j.jasrep.2017.03.027","p = 0.042:","exact",0.042
"5765","10.1016/j.jasrep.2017.03.027","p = 0.001)","exact",0.001
"5766","10.1016/j.jasrep.2017.01.039","p < 0.05 (","inequ",0.025
"5767","10.1016/j.jasrep.2017.01.039","p > 0.05].","inequ",0.05
"5768","10.1016/j.jasrep.2017.01.039","p < 0.05 (","inequ",0.025
"5769","10.1016/j.jasrep.2017.01.039","p = 0.0961","exact",0.0961
"5770","10.1016/j.jasrep.2016.11.045","p = 0.36).","exact",0.36
"5771","10.1016/j.jasrep.2016.11.045","p = 0.21) ","exact",0.21
"5772","10.1016/j.jasrep.2016.11.045","p = 0.08) ","exact",0.08
"5773","10.1016/j.jasrep.2016.11.045","p = 0.02) ","exact",0.02
"5774","10.1016/j.jasrep.2016.11.045","p = 0.65) ","exact",0.65
"5775","10.1016/j.jasrep.2016.11.045","p = 0.036)","exact",0.036
"5776","10.1016/j.jasrep.2017.03.031","p = 0.0002","exact",2e-04
"5777","10.1016/j.jasrep.2017.03.031","p = 0.0002","exact",2e-04
"5778","10.1016/j.jasrep.2017.03.031","p = 21; mn","exact",21
"5779","10.1016/j.jasrep.2017.03.031","p = 2) and","exact",2
"5780","10.1016/j.jasrep.2017.03.031","p = 3). th","exact",3
"5781","10.1016/j.jasrep.2017.03.031","p = 3; mni","exact",3
"5782","10.1016/j.jasrep.2017.03.031","p = 4; 1 d","exact",4
"5783","10.1016/j.jasrep.2017.03.031","p = 81; 50","exact",81
"5784","10.1016/j.jasrep.2017.03.031","p = 45; 40","exact",45
"5785","10.1016/j.jasrep.2017.03.031","p = 6; mni","exact",6
"5786","10.1016/j.jasrep.2017.03.031","p = 36; mn","exact",36
"5787","10.1016/j.jasrep.2017.02.022","p = 1 − p ","exact",1
"5788","10.1016/j.jasrep.2017.02.021","p = 0.043 ","exact",0.043
"5789","10.1016/j.jasrep.2017.02.021","p = 0.001 ","exact",0.001
"5790","10.1016/j.jasrep.2017.02.021","p = 0.018 ","exact",0.018
"5791","10.1016/j.jasrep.2017.02.021","p = 0.143 ","exact",0.143
"5792","10.1016/j.jasrep.2017.02.021","p = 0.002 ","exact",0.002
"5793","10.1016/j.jasrep.2017.02.021","p = 0.006 ","exact",0.006
"5794","10.1016/j.jasrep.2017.02.021","p = 0.142)","exact",0.142
"5795","10.1016/j.jasrep.2017.02.021","p = 0.899)","exact",0.899
"5796","10.1016/j.jasrep.2017.02.021","p = 0.627)","exact",0.627
"5797","10.1016/j.jasrep.2017.02.021","p = 0.114)","exact",0.114
"5798","10.1016/j.jasrep.2017.02.021","p = 0.020)","exact",0.02
"5799","10.1016/j.jasrep.2017.02.021","p = 0.011)","exact",0.011
"5800","10.1016/j.jasrep.2017.02.021","p = 0.616 ","exact",0.616
"5801","10.1016/j.jasrep.2017.02.021","p = 0.510 ","exact",0.51
"5802","10.1016/j.jasrep.2017.02.021","p = 0.001 ","exact",0.001
"5803","10.1016/j.jasrep.2017.02.021","p < 0.001 ","inequ",5e-04
"5804","10.1016/j.jasrep.2017.03.008","p > d.f. y","inequ",NA
"5805","10.1016/j.jasrep.2017.03.008","p > d.f. y","inequ",NA
"5806","10.1016/j.jasrep.2017.03.008","p > d.f. c","inequ",NA
"5807","10.1016/j.jasrep.2017.03.008","p > d.f. c","inequ",NA
"5808","10.1016/j.jasrep.2017.03.008","p > d.f. b","inequ",NA
"5809","10.1016/j.jasrep.2017.03.008","p > d.f. b","inequ",NA
"5810","10.1016/j.jasrep.2017.03.008","p < 0.05, ","inequ",0.025
"5811","10.1016/j.jasrep.2017.03.008","p < 0.01, ","inequ",0.005
"5812","10.1016/j.jasrep.2017.03.004","p = 234) a","exact",234
"5813","10.1016/j.jasrep.2017.03.004","p = 34). c","exact",34
"5814","10.1016/j.jasrep.2017.03.004","p = 11). s","exact",11
"5815","10.1016/j.jasrep.2017.03.004","p = 3). at","exact",3
"5816","10.1016/j.jasrep.2017.03.004","p = 4), eu","exact",1e-05
"5817","10.1016/j.jasrep.2017.03.004","p = 1), mo","exact",1
"5818","10.1016/j.jasrep.2017.03.004","p = 4), an","exact",4
"5819","10.1016/j.jasrep.2017.03.004","p = 7) and","exact",7
"5820","10.1016/j.jasrep.2017.03.004","p = 5). th","exact",5
"5821","10.1016/j.jasrep.2017.03.004","p = 2), an","exact",2
"5822","10.1016/j.jasrep.2017.02.028","p = 0.60),","exact",0.6
"5823","10.1016/j.jasrep.2017.02.028","p = 0.05).","exact",0.05
"5824","10.1016/j.jasrep.2017.02.028","p = 0.03),","exact",0.03
"5825","10.1016/j.jasrep.2017.02.028","p = 0.43) ","exact",0.43
"5826","10.1016/j.jasrep.2017.02.028","p = 0.40).","exact",0.4
"5827","10.1016/j.jasrep.2017.02.028","p < 0.0001","inequ",5e-05
"5828","10.1016/j.jasrep.2017.02.028","p = 0.0027","exact",0.0027
"5829","10.1016/j.jasrep.2017.02.028","p = 0.02).","exact",0.02
"5830","10.1016/j.jasrep.2017.02.028","p = 0.44).","exact",0.44
"5831","10.1016/j.jasrep.2017.02.020","p = sapodi","exact",NA
"5832","10.1016/j.jasrep.2017.02.020","p = sapodi","exact",NA
"5833","10.1016/j.jasrep.2017.02.014","p = k s 18","exact",18
"5834","10.1016/j.jasrep.2017.02.014","p = k s di","exact",NA
"5835","10.1016/j.jasrep.2017.01.044","p < 0.05) ","inequ",0.025
"5836","10.1016/j.jasrep.2017.01.037","p = projec","exact",1e-05
"5837","10.1016/j.jasrep.2017.01.035","p = 26.64)","exact",26.64
"5838","10.1016/j.jasrep.2017.01.035","p = 3.85),","exact",3.85
"5839","10.1016/j.jasrep.2017.01.035","p = 0.23) ","exact",0.23
"5840","10.1016/j.jasrep.2017.01.035","p = 2.50; ","exact",2.5
"5841","10.1016/j.jasrep.2017.01.035","p = 16.21;","exact",16.21
"5842","10.1016/j.jasrep.2017.01.035","p = 0.23; ","exact",0.23
"5843","10.1016/j.jasrep.2017.01.035","p = 2.04).","exact",2.04
"5844","10.1016/j.jasrep.2017.01.035","p = 6, mne","exact",1e-05
"5845","10.1016/j.jasrep.2017.01.035","p = 6; mne","exact",1e-05
"5846","10.1016/j.jasrep.2017.01.035","p = 25; mn","exact",25
"5847","10.1016/j.jasrep.2017.01.035","p = 2), ra","exact",2
"5848","10.1016/j.jasrep.2017.01.035","p = 2), ul","exact",2
"5849","10.1016/j.jasrep.2017.01.035","p = 2) and","exact",2
"5850","10.1016/j.jasrep.2017.01.035","p = 1). it","exact",1
"5851","10.1016/j.jasrep.2017.01.024","p = 0.74) ","exact",0.74
"5852","10.1016/j.jasrep.2017.01.011","p < 0.05. ","inequ",0.025
"5853","10.1016/j.jasrep.2017.01.011","p < 0.0000","inequ",0
"5854","10.1016/j.jasrep.2017.01.011","p < 0.05 i","inequ",0.025
"5855","10.1016/j.jasrep.2017.01.011","p = 0.0707","exact",0.0707
"5856","10.1016/j.jasrep.2017.01.011","p = 0.0929","exact",0.0929
"5857","10.1016/j.jasrep.2017.01.010","p = 0.000)","exact",0
"5858","10.1016/j.jasrep.2017.01.010","p = 0.000)","exact",0
"5859","10.1016/j.jasrep.2017.01.010","p = 0.012,","exact",0.012
"5860","10.1016/j.jasrep.2017.01.010","p = 0.003)","exact",0.003
"5861","10.1016/j.jasrep.2017.01.010","p = 0.148)","exact",0.148
"5862","10.1016/j.jasrep.2017.01.023","p = .008, ","exact",0.008
"5863","10.1016/j.jasrep.2017.01.023","p = .895).","exact",0.895
"5864","10.1016/j.jasrep.2017.01.009","p = 0.72 2","exact",0.72
"5865","10.1016/j.jasrep.2017.01.009","p = 0.24 3","exact",0.24
"5866","10.1016/j.jasrep.2017.01.009","p = 0.16 4","exact",0.16
"5867","10.1016/j.jasrep.2017.01.009","p = 0.48 5","exact",0.48
"5868","10.1016/j.jasrep.2017.01.009","p = 0.29 6","exact",0.29
"5869","10.1016/j.jasrep.2017.01.009","p = 0.81 7","exact",0.81
"5870","10.1016/j.jasrep.2017.01.009","p = 0.48 8","exact",0.48
"5871","10.1016/j.jasrep.2017.01.009","p = 0.64 9","exact",0.64
"5872","10.1016/j.jasrep.2017.01.009","p = 0.93 1","exact",0.93
"5873","10.1016/j.jasrep.2017.01.009","p = 0.81 1","exact",0.81
"5874","10.1016/j.jasrep.2017.01.009","p = 0.29 1","exact",0.29
"5875","10.1016/j.jasrep.2017.01.009","p = 0.66 1","exact",0.66
"5876","10.1016/j.jasrep.2017.01.009","p = 0.62 1","exact",0.62
"5877","10.1016/j.jasrep.2017.01.009","p = 0.82 1","exact",0.82
"5878","10.1016/j.jasrep.2017.01.009","p = 0.24 1","exact",0.24
"5879","10.1016/j.jasrep.2017.01.009","p = 0.13 1","exact",0.13
"5880","10.1016/j.jasrep.2017.01.009","p = 0.14 1","exact",0.14
"5881","10.1016/j.jasrep.2017.01.009","p = 0.22 k","exact",0.22
"5882","10.1016/j.jasrep.2017.01.009","p = 0.67 k","exact",0.67
"5883","10.1016/j.jasrep.2017.01.009","p = 0.47 k","exact",0.47
"5884","10.1016/j.jasrep.2017.01.009","p = 0.55 g","exact",0.55
"5885","10.1016/j.jasrep.2017.01.009","p = 0.74 k","exact",0.74
"5886","10.1016/j.jasrep.2017.01.009","p = 0.29 k","exact",0.29
"5887","10.1016/j.jasrep.2017.01.009","p = 0.05 k","exact",0.05
"5888","10.1016/j.jasrep.2017.01.009","p = 0.69 t","exact",0.69
"5889","10.1016/j.jasrep.2017.01.009","p < 0.05 f","inequ",0.025
"5890","10.1016/j.jasrep.2017.01.009","p < ∼ 0.00","inequ",0
"5891","10.1016/j.jasrep.2017.01.009","p = 0.06 a","exact",0.06
"5892","10.1016/j.jasrep.2017.01.009","p = 0.03, ","exact",0.03
"5893","10.1016/j.jasrep.2017.01.009","p = 0.95 a","exact",0.95
"5894","10.1016/j.jasrep.2017.01.009","p = 0.30, ","exact",0.3
"5895","10.1016/j.jasrep.2017.01.009","p = 0.05 a","exact",0.05
"5896","10.1016/j.jasrep.2017.01.009","p = 0.28, ","exact",0.28
"5897","10.1016/j.jasrep.2017.01.009","p = 0.56 a","exact",0.56
"5898","10.1016/j.jasrep.2017.01.009","p = 0.37, ","exact",0.37
"5899","10.1016/j.jasrep.2017.01.009","p = 0.95 a","exact",0.95
"5900","10.1016/j.jasrep.2017.01.009","p = 0.30, ","exact",0.3
"5901","10.1016/j.jasrep.2017.01.009","p = 0.18 a","exact",0.18
"5902","10.1016/j.jasrep.2017.01.009","p = 0.15, ","exact",0.15
"5903","10.1016/j.jasrep.2017.01.009","p = 0.06 a","exact",0.06
"5904","10.1016/j.jasrep.2017.01.009","p = 0.01, ","exact",0.01
"5905","10.1016/j.jasrep.2017.01.009","p = 1.00 a","exact",1
"5906","10.1016/j.jasrep.2017.01.009","p = 0.96, ","exact",0.96
"5907","10.1016/j.jasrep.2017.01.009","p = 0.74 a","exact",0.74
"5908","10.1016/j.jasrep.2017.01.009","p = 0.30, ","exact",0.3
"5909","10.1016/j.jasrep.2017.01.009","p = 0.02 a","exact",0.02
"5910","10.1016/j.jasrep.2017.01.009","p = 0.39, ","exact",0.39
"5911","10.1016/j.jasrep.2017.01.009","p = 0.27 a","exact",0.27
"5912","10.1016/j.jasrep.2017.01.009","p = 0.01, ","exact",0.01
"5913","10.1016/j.jasrep.2017.01.009","p = 0.42 a","exact",0.42
"5914","10.1016/j.jasrep.2017.01.009","p = 0.06, ","exact",0.06
"5915","10.1016/j.jasrep.2017.01.009","p = 0.70 a","exact",0.7
"5916","10.1016/j.jasrep.2017.01.009","p = 0.51, ","exact",0.51
"5917","10.1016/j.jasrep.2017.01.009","p = 0.87 (","exact",0.87
"5918","10.1016/j.jasrep.2017.01.009","p = 0.59 (","exact",0.59
"5919","10.1016/j.jasrep.2016.12.033","p = poster","exact",1e-05
"5920","10.1016/j.jasrep.2016.12.033","p = skinni","exact",NA
"5921","10.1016/j.jasrep.2016.12.033","p = suspen","exact",1e-05
"5922","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5923","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5924","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5925","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5926","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5927","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5928","10.1016/j.jasrep.2017.01.012","p < 1%. in","inequ",1
"5929","10.1016/j.jasrep.2017.01.012","p < 0.001)","inequ",5e-04
"5930","10.1016/j.jasrep.2017.01.012","p = 0.407)","exact",0.407
"5931","10.1016/j.jasrep.2017.01.012","p = 0.881)","exact",0.881
"5932","10.1016/j.jasrep.2017.01.001","p = 0.10; ","exact",0.1
"5933","10.1016/j.jasrep.2017.01.001","p = 0.05. ","exact",0.05
"5934","10.1016/j.jasrep.2016.12.039","p = 0.10),","exact",0.1
"5935","10.1016/j.jasrep.2016.12.039","p = 0.05),","exact",0.05
"5936","10.1016/j.jasrep.2016.12.039","p = 0.12) ","exact",0.12
"5937","10.1016/j.jasrep.2016.12.039","p = 0.50).","exact",0.5
"5938","10.1016/j.jasrep.2016.12.039","p = 0.0003","exact",3e-04
"5939","10.1016/j.jasrep.2016.12.039","p < 0.0001","inequ",5e-05
"5940","10.1016/j.jasrep.2016.12.039","p < 0.0001","inequ",5e-05
"5941","10.1016/j.jasrep.2017.01.002","p < 0.05),","inequ",0.025
"5942","10.1016/j.jasrep.2017.01.002","p < 0.05) ","inequ",0.025
"5943","10.1016/j.jasrep.2016.12.035","p < 0.0000","inequ",0
"5944","10.1016/j.jasrep.2016.12.035","p < 0.0001","inequ",5e-05
"5945","10.1016/j.jasrep.2016.12.035","p < 0.0001","inequ",5e-05
"5946","10.1016/j.jasrep.2016.12.035","p < 0.0001","inequ",5e-05
"5947","10.1016/j.jasrep.2016.12.035","p < 0.01 c","inequ",0.005
"5948","10.1016/j.jasrep.2016.12.035","p < 0.0002","inequ",2e-04
"5949","10.1016/j.jasrep.2016.12.035","p < 0.0000","inequ",0
"5950","10.1016/j.jasrep.2016.12.035","p < 0.03 p","inequ",0.03
"5951","10.1016/j.jasrep.2016.12.035","p < 0.06 t","inequ",0.06
"5952","10.1016/j.jasrep.2016.12.035","p > 9 and ","inequ",9
"5953","10.1016/j.jasrep.2016.12.035","p = 7.19, ","exact",7.19
"5954","10.1016/j.jasrep.2016.12.035","p < 0.0000","inequ",0
"5955","10.1016/j.jasrep.2016.12.035","p = 5.41, ","exact",5.41
"5956","10.1016/j.jasrep.2016.12.035","p < 0.001 ","inequ",5e-04
"5957","10.1016/j.jasrep.2016.12.035","p < 0.0000","inequ",0
"5958","10.1016/j.jasrep.2016.12.035","p < 0.001 ","inequ",5e-04
"5959","10.1016/j.jasrep.2017.01.006","p < 0.000 ","inequ",0
"5960","10.1016/j.jasrep.2017.01.006","p = 0.010,","exact",0.01
"5961","10.1016/j.jasrep.2017.01.006","p < 0.000)","inequ",0
"5962","10.1016/j.jasrep.2017.01.006","p < 0.000 ","inequ",0
"5963","10.1016/j.jasrep.2017.01.006","p < 0.000 ","inequ",0
"5964","10.1016/j.jasrep.2017.01.006","p < 0.000)","inequ",0
"5965","10.1016/j.jasrep.2017.01.003","p = 0.001)","exact",0.001
"5966","10.1016/j.jasrep.2016.12.037","p < 0.05).","inequ",0.025
"5967","10.1016/j.jasrep.2016.12.037","p < 0.05) ","inequ",0.025
"5968","10.1016/j.jasrep.2016.12.037","p < 0.05) ","inequ",0.025
"5969","10.1016/j.jasrep.2016.12.037","p < 0.05) ","inequ",0.025
"5970","10.1016/j.jasrep.2016.12.002","p < 0.05; ","inequ",0.025
"5971","10.1016/j.jasrep.2016.12.002","p = 0.06, ","exact",0.06
"5972","10.1016/j.jasrep.2016.12.002","p = 0.039)","exact",0.039
"5973","10.1016/j.jasrep.2016.12.002","p = 0.002)","exact",0.002
"5974","10.1016/j.jasrep.2016.12.017","p < 0.001)","inequ",5e-04
"5975","10.1016/j.jasrep.2016.12.017","p < 0.001)","inequ",5e-04
"5976","10.1016/j.jasrep.2016.12.017","p = 0.045)","exact",0.045
"5977","10.1016/j.jasrep.2016.12.017","p = 0.158)","exact",0.158
"5978","10.1016/j.jasrep.2016.12.017","p = 0.011)","exact",0.011
"5979","10.1016/j.jasrep.2016.12.026","p > 0.05).","inequ",0.05
"5980","10.1016/j.jasrep.2016.12.026","p = 0.713)","exact",0.713
"5981","10.1016/j.jasrep.2016.12.026","p > 0.05),","inequ",0.05
"5982","10.1016/j.jasrep.2016.12.026","p = 0.788)","exact",0.788
"5983","10.1016/j.jasrep.2016.12.004","p = tibia ","exact",NA
"5984","10.1016/j.jasrep.2016.12.004","p = 1.83),","exact",1.83
"5985","10.1016/j.jasrep.2016.12.004","p = 0.006)","exact",0.006
"5986","10.1016/j.jasrep.2016.12.004","p = 3.85, ","exact",3.85
"5987","10.1016/j.jasrep.2016.12.004","p = 0.02).","exact",0.02
"5988","10.1016/j.jasrep.2016.12.004","p = 0.75, ","exact",0.75
"5989","10.1016/j.jasrep.2016.12.004","p = 0.01) ","exact",0.01
"5990","10.1016/j.jasrep.2016.12.004","p = 2.38, ","exact",2.38
"5991","10.1016/j.jasrep.2016.12.004","p = 0.01).","exact",0.01
"5992","10.1016/j.jasrep.2016.12.004","p = 1.17) ","exact",1.17
"5993","10.1016/j.jasrep.2016.12.004","p = 1271, ","exact",1271
"5994","10.1016/j.jasrep.2016.12.004","p = 0.9); ","exact",0.9
"5995","10.1016/j.jasrep.2016.12.004","p = 1,76e ","exact",1e-05
"5996","10.1016/j.jasrep.2016.12.004","p = 3.1, x","exact",3.1
"5997","10.1016/j.jasrep.2016.12.004","p = 0.005)","exact",0.005
"5998","10.1016/j.jasrep.2016.12.004","p = 0.4, x","exact",0.4
"5999","10.1016/j.jasrep.2016.12.004","p = 0.001)","exact",0.001
"6000","10.1016/j.jasrep.2016.12.010","p < 0.001)","inequ",5e-04
"6001","10.1016/j.jasrep.2016.12.010","p = 0.35) ","exact",0.35
"6002","10.1016/j.jasrep.2016.12.010","p = 0.03) ","exact",0.03
"6003","10.1016/j.jasrep.2016.12.014","p = 0.73),","exact",0.73
"6004","10.1016/j.jasrep.2016.12.019","p < 0.05 w","inequ",0.025
"6005","10.1016/j.jasrep.2016.12.019","p = 0.004;","exact",0.004
"6006","10.1016/j.jasrep.2016.12.019","p = 0.001;","exact",0.001
"6007","10.1016/j.jasrep.2016.12.019","p = 0.012;","exact",0.012
"6008","10.1016/j.jasrep.2016.12.019","p = 0.002)","exact",0.002
"6009","10.1016/j.jasrep.2016.12.019","p < 0.05) ","inequ",0.025
"6010","10.1016/j.jasrep.2016.12.019","p = 0.327;","exact",0.327
"6011","10.1016/j.jasrep.2016.12.019","p = 0.138)","exact",0.138
"6012","10.1016/j.jasrep.2016.12.019","p = 0.255;","exact",0.255
"6013","10.1016/j.jasrep.2016.12.019","p = 0.232)","exact",0.232
"6014","10.1016/j.jasrep.2016.12.019","p = 0.326;","exact",0.326
"6015","10.1016/j.jasrep.2016.12.019","p = 0.294)","exact",0.294
"6016","10.1016/j.jasrep.2016.11.044","p < 0.001,","inequ",5e-04
"6017","10.1016/j.jasrep.2016.11.044","p < 0.001,","inequ",5e-04
"6018","10.1016/j.jasrep.2016.11.044","p < 0.001,","inequ",5e-04
"6019","10.1016/j.jasrep.2016.11.044","p < 0.001,","inequ",5e-04
"6020","10.1016/j.jasrep.2016.11.044","p = 0.001,","exact",0.001
"6021","10.1016/j.jasrep.2016.11.044","p = 0.151)","exact",0.151
"6022","10.1016/j.jasrep.2016.11.044","p < 0.001,","inequ",5e-04
"6023","10.1016/j.jasrep.2016.11.044","p = 0.284)","exact",0.284
"6024","10.1016/j.jasrep.2016.11.044","p = 0.814)","exact",0.814
"6025","10.1016/j.jasrep.2016.11.044","p = 0.646)","exact",0.646
"6026","10.1016/j.jasrep.2016.11.044","p = 0.689)","exact",0.689
"6027","10.1016/j.jasrep.2016.11.044","p = 0.004,","exact",0.004
"6028","10.1016/j.jasrep.2016.09.013","p < 50. th","inequ",50
"6029","10.1016/j.jasrep.2016.09.013","p < 50. th","inequ",50
"6030","10.1016/j.jasrep.2016.09.013","p = 98.0) ","exact",98
